dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
RWO,PCH,NGS,443.528436455896,477.138687443707,508.049765936095,518.847450862234,440.680277568084,413.214071640172,373.080672237512,365.029053402842,385.589328101771,398.167362096171,368.63122644276,392.712350079341
CHA,PCH,NGS,564.2695,559.1766,537.412,583.5339,607.3952,624.4529,557.2028,540.1549,521.0345,490.0201,462.4964,467.953
EGY,PCH,NGS,88.4975,86.1926,84.566525,87.662325,102.730575,91.660125,98.653075,97.85245,116.718525,132.95735,127.457675,125.200675
IND,PCH,NGS,76.6347,164.8936,168.452,165.5274,174.0273,188.4014,126.5086,97.5348,114.2768,132.8497,80.7011,57.4913
MAR,PCH,NGS,88.4975,86.1926,84.566525,87.662325,102.730575,91.660125,98.653075,97.85245,116.718525,132.95735,127.457675,125.200675
USA,PCH,NGS,225.3325,206.8974,153.9961,181.478,213.4584,150.0723,133.5843,152.2195,152.498,138.9109,115.6523,181.8496
RWO,PCH,OGS,443.528436455896,477.138687443707,508.049765936095,518.847450862234,440.680277568084,413.214071640172,373.080672237512,365.029053402842,385.589328101771,398.167362096171,368.63122644276,392.712350079341
CHA,PCH,OGS,564.2695,559.1766,537.412,583.5339,607.3952,624.4529,557.2028,540.1549,521.0345,490.0201,462.4964,467.953
EGY,PCH,OGS,88.4975,86.1926,84.566525,87.662325,102.730575,91.660125,98.653075,97.85245,116.718525,132.95735,127.457675,125.200675
IND,PCH,OGS,76.6347,164.8936,168.452,165.5274,174.0273,188.4014,126.5086,97.5348,114.2768,132.8497,80.7011,57.4913
MAR,PCH,OGS,88.4975,86.1926,84.566525,87.662325,102.730575,91.660125,98.653075,97.85245,116.718525,132.95735,127.457675,125.200675
USA,PCH,OGS,225.3325,206.8974,153.9961,181.478,213.4584,150.0723,133.5843,152.2195,152.498,138.9109,115.6523,181.8496
RWO,PCH,OLQ,518.001934928394,582.704216241448,606.319132989555,578.988324069991,565.891351528257,505.717275158383,482.851119907826,510.05641985003,532.64512852114,530.117906167811,500.908704328803,535.62465370354
CHA,PCH,OLQ,609.4429,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453
EGY,PCH,OLQ,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
IND,PCH,OLQ,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108
MAR,PCH,OLQ,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
USA,PCH,OLQ,546.2063,735.2431,781.2868,735.7257,674.3615,367.9346,271.3624,361.8595,457.4109,427.2688,333.3318,471.7953
RWO,PCH,RFO,518.001934928394,582.704216241448,606.319132989555,578.988324069991,565.891351528257,505.717275158383,482.851119907826,510.05641985003,532.64512852114,530.117906167811,500.908704328803,535.62465370354
CHA,PCH,RFO,609.4429,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453
EGY,PCH,RFO,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
IND,PCH,RFO,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108
MAR,PCH,RFO,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
USA,PCH,RFO,546.2063,735.2431,781.2868,735.7257,674.3615,367.9346,271.3624,361.8595,457.4109,427.2688,333.3318,471.7953
RWO,PCH,STE1AD,942.284979669208,1076.85002513174,1115.13254958041,1116.94219124708,1087.12656317575,954.59190178816,906.030420169795,941.214690007811,1017.7063319477,1014.57884881441,942.132246811579,1006.86735423254
CHA,PCH,STE1AD,1308.8405,1397.7083,1478.5247,1398.1989,1168.205,1052.3824,907.5308,982.6293,1140.3318,1034.0869,828.5378,1036.841
EGY,PCH,STE1AD,424.2303,235.6727,218.043,200.9917,293.726,272.6539,198.7291,241.5021,491.2787,555.5081,528.829,501.0425
IND,PCH,STE1AD,1061.856,1052.4497,1052.8984,1026.053,1069.21,867.5111,836.3308,894.394,1086.2872,1034.6639,1017.4624,1160.2997
MAR,PCH,STE1AD,221.6441,186.428,144.95495,126.80085,169.4218,236.60185,192.86495,207.2895,289.633,308.64965,304.54835,267.7053
USA,PCH,STE1AD,1000.1919,1245.3797,1260.316,1226.1995,1177.9179,832.2622,701.5208,789.092,923.7474,871.1608,719.0661,882.7859
RWO,PCH,STE1AG,443.528436455896,477.138687443707,508.049765936095,518.847450862234,440.680277568084,413.214071640172,373.080672237512,365.029053402842,385.589328101771,398.167362096171,368.63122644276,392.712350079341
CHA,PCH,STE1AG,564.2695,559.1766,537.412,583.5339,607.3952,624.4529,557.2028,540.1549,521.0345,490.0201,462.4964,467.953
EGY,PCH,STE1AG,88.4975,86.1926,84.566525,87.662325,102.730575,91.660125,98.653075,97.85245,116.718525,132.95735,127.457675,125.200675
IND,PCH,STE1AG,76.6347,164.8936,168.452,165.5274,174.0273,188.4014,126.5086,97.5348,114.2768,132.8497,80.7011,57.4913
MAR,PCH,STE1AG,88.4975,86.1926,84.566525,87.662325,102.730575,91.660125,98.653075,97.85245,116.718525,132.95735,127.457675,125.200675
USA,PCH,STE1AG,225.3325,206.8974,153.9961,181.478,213.4584,150.0723,133.5843,152.2195,152.498,138.9109,115.6523,181.8496
RWO,PCH,STE1AH,143.082587108128,154.755861618121,151.729234534012,151.299204166889,148.792645315494,129.650061420854,129.521742259023,144.446272252236,147.166668794245,139.666898188671,140.425389806327,154.578512183975
CHA,PCH,STE1AH,242.7097,266.285,205.9489,176.5172,135.9282,105.3342,129.1528,169.0566,190.7131,145.1498,113.2386,297.0234
EGY,PCH,STE1AH,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
IND,PCH,STE1AH,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
MAR,PCH,STE1AH,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
USA,PCH,STE1AH,119.6401,120.5469,134.6145,130.7029,129.5899,118.7441,111.5669,106.8768,103.4542,98.4029,91.2792,88.3581
RWO,PCH,STE1AL,143.082587108128,154.755861618121,151.729234534012,151.299204166889,148.792645315494,129.650061420854,129.521742259023,144.446272252236,147.166668794245,139.666898188671,140.425389806327,154.578512183975
CHA,PCH,STE1AL,242.7097,266.285,205.9489,176.5172,135.9282,105.3342,129.1528,169.0566,190.7131,145.1498,113.2386,297.0234
EGY,PCH,STE1AL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
IND,PCH,STE1AL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
MAR,PCH,STE1AL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
USA,PCH,STE1AL,119.6401,120.5469,134.6145,130.7029,129.5899,118.7441,111.5669,106.8768,103.4542,98.4029,91.2792,88.3581
RWO,PCH,STE1AR,518.001934928394,582.704216241448,606.319132989555,578.988324069991,565.891351528257,505.717275158383,482.851119907826,510.05641985003,532.64512852114,530.117906167811,500.908704328803,535.62465370354
CHA,PCH,STE1AR,609.4429,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453
EGY,PCH,STE1AR,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
IND,PCH,STE1AR,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108
MAR,PCH,STE1AR,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
USA,PCH,STE1AR,546.2063,735.2431,781.2868,735.7257,674.3615,367.9346,271.3624,361.8595,457.4109,427.2688,333.3318,471.7953
RWO,PCH,STE2GDO,942.284979669208,1076.85002513174,1115.13254958041,1116.94219124708,1087.12656317575,954.59190178816,906.030420169795,941.214690007811,1017.7063319477,1014.57884881441,942.132246811579,1006.86735423254
CHA,PCH,STE2GDO,1308.8405,1397.7083,1478.5247,1398.1989,1168.205,1052.3824,907.5308,982.6293,1140.3318,1034.0869,828.5378,1036.841
EGY,PCH,STE2GDO,424.2303,235.6727,218.043,200.9917,293.726,272.6539,198.7291,241.5021,491.2787,555.5081,528.829,501.0425
IND,PCH,STE2GDO,1061.856,1052.4497,1052.8984,1026.053,1069.21,867.5111,836.3308,894.394,1086.2872,1034.6639,1017.4624,1160.2997
MAR,PCH,STE2GDO,221.6441,186.428,144.95495,126.80085,169.4218,236.60185,192.86495,207.2895,289.633,308.64965,304.54835,267.7053
USA,PCH,STE2GDO,1000.1919,1245.3797,1260.316,1226.1995,1177.9179,832.2622,701.5208,789.092,923.7474,871.1608,719.0661,882.7859
RWO,PCH,STE2LGN,143.082587108128,154.755861618121,151.729234534012,151.299204166889,148.792645315494,129.650061420854,129.521742259023,144.446272252236,147.166668794245,139.666898188671,140.425389806327,154.578512183975
CHA,PCH,STE2LGN,242.7097,266.285,205.9489,176.5172,135.9282,105.3342,129.1528,169.0566,190.7131,145.1498,113.2386,297.0234
EGY,PCH,STE2LGN,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
IND,PCH,STE2LGN,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
MAR,PCH,STE2LGN,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
USA,PCH,STE2LGN,119.6401,120.5469,134.6145,130.7029,129.5899,118.7441,111.5669,106.8768,103.4542,98.4029,91.2792,88.3581
RWO,PCH,STE2NGS,443.528436455896,477.138687443707,508.049765936095,518.847450862234,440.680277568084,413.214071640172,373.080672237512,365.029053402842,385.589328101771,398.167362096171,368.63122644276,392.712350079341
CHA,PCH,STE2NGS,564.2695,559.1766,537.412,583.5339,607.3952,624.4529,557.2028,540.1549,521.0345,490.0201,462.4964,467.953
EGY,PCH,STE2NGS,88.4975,86.1926,84.566525,87.662325,102.730575,91.660125,98.653075,97.85245,116.718525,132.95735,127.457675,125.200675
IND,PCH,STE2NGS,76.6347,164.8936,168.452,165.5274,174.0273,188.4014,126.5086,97.5348,114.2768,132.8497,80.7011,57.4913
MAR,PCH,STE2NGS,88.4975,86.1926,84.566525,87.662325,102.730575,91.660125,98.653075,97.85245,116.718525,132.95735,127.457675,125.200675
USA,PCH,STE2NGS,225.3325,206.8974,153.9961,181.478,213.4584,150.0723,133.5843,152.2195,152.498,138.9109,115.6523,181.8496
RWO,PCH,STE2OGS,443.528436455896,477.138687443707,508.049765936095,518.847450862234,440.680277568084,413.214071640172,373.080672237512,365.029053402842,385.589328101771,398.167362096171,368.63122644276,392.712350079341
CHA,PCH,STE2OGS,564.2695,559.1766,537.412,583.5339,607.3952,624.4529,557.2028,540.1549,521.0345,490.0201,462.4964,467.953
EGY,PCH,STE2OGS,88.4975,86.1926,84.566525,87.662325,102.730575,91.660125,98.653075,97.85245,116.718525,132.95735,127.457675,125.200675
IND,PCH,STE2OGS,76.6347,164.8936,168.452,165.5274,174.0273,188.4014,126.5086,97.5348,114.2768,132.8497,80.7011,57.4913
MAR,PCH,STE2OGS,88.4975,86.1926,84.566525,87.662325,102.730575,91.660125,98.653075,97.85245,116.718525,132.95735,127.457675,125.200675
USA,PCH,STE2OGS,225.3325,206.8974,153.9961,181.478,213.4584,150.0723,133.5843,152.2195,152.498,138.9109,115.6523,181.8496
RWO,PCH,STE2OLQ,942.284979669208,1076.85002513174,1115.13254958041,1116.94219124708,1087.12656317575,954.59190178816,906.030420169795,941.214690007811,1017.7063319477,1014.57884881441,942.132246811579,1006.86735423254
CHA,PCH,STE2OLQ,1308.8405,1397.7083,1478.5247,1398.1989,1168.205,1052.3824,907.5308,982.6293,1140.3318,1034.0869,828.5378,1036.841
EGY,PCH,STE2OLQ,424.2303,235.6727,218.043,200.9917,293.726,272.6539,198.7291,241.5021,491.2787,555.5081,528.829,501.0425
IND,PCH,STE2OLQ,1061.856,1052.4497,1052.8984,1026.053,1069.21,867.5111,836.3308,894.394,1086.2872,1034.6639,1017.4624,1160.2997
MAR,PCH,STE2OLQ,221.6441,186.428,144.95495,126.80085,169.4218,236.60185,192.86495,207.2895,289.633,308.64965,304.54835,267.7053
USA,PCH,STE2OLQ,1000.1919,1245.3797,1260.316,1226.1995,1177.9179,832.2622,701.5208,789.092,923.7474,871.1608,719.0661,882.7859
RWO,PCH,STE2OSL,143.082587108128,154.755861618121,151.729234534012,151.299204166889,148.792645315494,129.650061420854,129.521742259023,144.446272252236,147.166668794245,139.666898188671,140.425389806327,154.578512183975
CHA,PCH,STE2OSL,242.7097,266.285,205.9489,176.5172,135.9282,105.3342,129.1528,169.0566,190.7131,145.1498,113.2386,297.0234
EGY,PCH,STE2OSL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
IND,PCH,STE2OSL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
MAR,PCH,STE2OSL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
USA,PCH,STE2OSL,119.6401,120.5469,134.6145,130.7029,129.5899,118.7441,111.5669,106.8768,103.4542,98.4029,91.2792,88.3581
RWO,PCH,STE2RFO,518.001934928394,582.704216241448,606.319132989555,578.988324069991,565.891351528257,505.717275158383,482.851119907826,510.05641985003,532.64512852114,530.117906167811,500.908704328803,535.62465370354
CHA,PCH,STE2RFO,609.4429,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453
EGY,PCH,STE2RFO,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
IND,PCH,STE2RFO,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108
MAR,PCH,STE2RFO,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
USA,PCH,STE2RFO,546.2063,735.2431,781.2868,735.7257,674.3615,367.9346,271.3624,361.8595,457.4109,427.2688,333.3318,471.7953
RWO,PP,ELC,1493.61436506604,1480.07008445535,1484.49012103501,1492.26860313184,1461.45336300775,1417.53051865503,1420.30890244927,1400.18515997919,1397.96587864332,1407.12434026803,1381.76960791993,1395.55097079789
CHA,PP,ELC,1630.8193,1591.3613,1610.1697,1629.1382,1620.5445,1540.6935,1496.3883,1378.8649,1282.1344,1142.5301,1122.2404,1051.6243
EGY,PP,ELC,372.1402,338.1097,315.6608,337.3747,647.4241,625.8993,650.8877,727.2174,910.0233,903.5335,922.6956,948.2999
IND,PP,ELC,1248.0519,1271.7834,1329.5111,1393.559,1371.4981,1302.0179,1227.6688,1254.9377,1423.1916,1438.6852,1222.816,1101.4498
MAR,PP,ELC,1645.6638,1634.4538,1607.5926,1580.3031,1577.0645,1594.0892,1524.3714,1586.7991,1558.6826,1553.2837,1542.3951,1521.0714
USA,PP,ELC,858.0595,835.6614,800.9105,808.9794,826.6988,803.5914,776.7143,773.1515,759.2059,734.3699,709.2693,737.5388
RWO,PP,GDO,1174.08403104048,1280.24335696235,1330.86727052983,1293.66676610137,1255.89231764937,1096.02050730609,1008.04798173383,1057.1060734829,1128.1974983734,1120.78596418442,1036.81321868795,1103.01724862479
CHA,PP,GDO,1308.8405,1397.7083,1478.5247,1398.1989,1168.205,1052.3824,907.5308,982.6293,1140.3318,1034.0869,828.5378,1036.841
EGY,PP,GDO,424.2303,235.6727,218.043,200.9917,293.726,272.6539,198.7291,241.5021,491.2787,555.5081,528.829,501.0425
IND,PP,GDO,1061.856,1052.4497,1052.8984,1026.053,1069.21,867.5111,836.3308,894.394,1086.2872,1034.6639,1017.4624,1160.2997
MAR,PP,GDO,937.5373,914.3118,1025.7063,985.5672,1084.2977,993.4455,1055.103,1061.163,1067.3124,1110.994,961.7692,1052.6187
USA,PP,GDO,1000.1919,1245.3797,1260.316,1226.1995,1177.9179,832.2622,701.5208,789.092,923.7474,871.1608,719.0661,882.7859
RWO,PP,GSL,1448.89453994938,1543.63990224381,1593.36462302102,1543.07780196874,1504.98526878589,1338.73468252031,1234.94555639655,1277.13683259393,1334.45928675969,1315.8784665507,1228.1893513685,1306.26248856492
CHA,PP,GSL,1551.6618,1670.5889,1653.1239,1545.4625,1475.9199,1449.2595,1265.5212,1345.33,1493.5825,1354.5179,1087.0032,1360.2874
EGY,PP,GSL,697.8609,646.1378,597.803,551.0539,1133.8638,1043.4261,581.1739,707.906,747.3268,793.6649,733.9609,736.3016
IND,PP,GSL,1505.2511,1692.3564,1671.3982,1511.2005,1446.5227,1309.1179,1140.4723,1143.622,1315.8786,1225.8897,1200.1647,1436.4748
MAR,PP,GSL,1419.1849,1399.0461,1643.1157,1593.2422,1613.6679,1274.7109,1307.7284,1352.7492,1313.1118,1338.9514,1188.6436,1323.2686
USA,PP,GSL,1049.8612,1278.4897,1293.0705,1240.9232,1181.6674,878.3889,788.1476,864.1357,961.5142,924.2586,787.9806,997.649
RWO,PP,HCL,143.082587108128,154.755861618121,151.729234534012,151.299204166889,148.792645315494,129.650061420854,129.521742259023,144.446272252236,147.166668794245,139.666898188671,140.425389806327,154.578512183975
CHA,PP,HCL,242.7097,266.285,205.9489,176.5172,135.9282,105.3342,129.1528,169.0566,190.7131,145.1498,113.2386,297.0234
EGY,PP,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
IND,PP,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
MAR,PP,HCL,143.392280708874,155.070171279762,151.88006758658,151.317991531385,148.662290882035,129.506883279221,129.447255330087,144.39359280303,147.165993844697,139.521446577381,140.115093141234,154.888367775974
USA,PP,HCL,119.6401,120.5469,134.6145,130.7029,129.5899,118.7441,111.5669,106.8768,103.4542,98.4029,91.2792,88.3581
RWO,PP,KRS,942.284979669208,1076.85002513174,1115.13254958041,1116.94219124708,1087.12656317575,954.59190178816,906.030420169795,941.214690007811,1017.7063319477,1014.57884881441,942.132246811579,1006.86735423254
CHA,PP,KRS,1308.8405,1397.7083,1478.5247,1398.1989,1168.205,1052.3824,907.5308,982.6293,1140.3318,1034.0869,828.5378,1036.841
EGY,PP,KRS,424.2303,235.6727,218.043,200.9917,293.726,272.6539,198.7291,241.5021,491.2787,555.5081,528.829,501.0425
IND,PP,KRS,1061.856,1052.4497,1052.8984,1026.053,1069.21,867.5111,836.3308,894.394,1086.2872,1034.6639,1017.4624,1160.2997
